,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raw from CEA,,,Filtered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Isopropanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acetone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meowjave Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diesel #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nitro 50-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toluene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Parameter,Row,,Fuel,Column,Density,Viscosity (cP/1000),,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,         son,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,         son,gam0,MW,T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          mw,         gam,           t,c*,gam0,MW,T0,c*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T0,4,,Isopropanol,19,786,0.0025,,13.223,1.1303,886.15,0,1.1303,13.223,886.15,972.4579835,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,14.708,1.1339,844.45,0,1.1339,14.708,844.45,934.1938634,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,16.226,1.1327,876.39,0,1.1327,16.226,876.39,995.5262394,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,13.325,1.1224,944.86,0,1.1224,13.325,944.86,965.4451549,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,14.265,1.1324,850.92,0,1.1324,14.265,850.92,930.5284056,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,12.645,1.1344,794.42,605.81,1.1344,12.645,794.42,,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,12.097,1.1277,838.29,0,1.1277,12.097,838.29,862.6009161,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,16.349,1.2292,1122.4,0,1.2292,16.349,1122.4,1163.504191,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,14.633,1.1339,843.87,0,1.1339,14.633,843.87,933.2163564,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,14.179,1.1339,840.03,0,1.1339,14.179,840.03,926.7708365,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,,10.948,1.1213,1017.5,0,1.1213,10.948,1017.5,891.5816523,,T0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10
,gam0,26,,Ethanol,70,789,0.00125,,13.252,1.1308,842.79,972.4579835,1.131,13.588,918.06,979.9584187,,50,886.15,967.55,1027.2,1081.5,1141.8,1222.1,1478.5,1752.2,1991.5,2199.9,2379.1,2530.5,2656.3,2758.4,2839.1,2900.6,2945.8,2977.8,2999.7,3014,3022.7,3027.3,3028.7,3027.9,3025.3,3021.3,3016.3,3010.5,3004.1,2997.2,2989.9,2982.3,2974.4,2966.4,2958.3,2950,2941.7,2933.4,2925,2916.6,,14.769,1.1352,801.84,934.1938634,1.1348,15.089,872.9,941.4868471,,50,844.45,936.52,997.11,1046.8,1100.6,1328.7,1630.6,1894.5,2124.4,2322.1,2488.7,2625.5,2734.1,2816.5,2876.1,2917.1,2944.2,2961.1,2970.9,2975.6,2976.7,2975.1,2971.6,2966.6,2960.5,2953.5,2946,2938,2929.6,2920.9,2912,2903,2893.9,2884.8,2875.6,2866.3,2857.1,2848,2838.8,2829.7,,16.229,1.1338,833.67,995.5262394,1.1345,16.688,906.74,1003.981693,,50,876.39,952.92,1019.6,1240,1591.9,1896.5,2156.9,2374.9,2550.1,2682.4,2774.1,2832,2865.8,2883.8,2891.8,2893.3,2890.6,2885,2877.5,2868.6,2858.7,2848.2,2837.3,2826,2814.5,2803,2791.4,2779.8,2768.3,2756.8,2745.5,2734.3,2723.2,2712.3,2701.5,2691,2680.5,2670.3,2660.2,2650.4,,13.284,1.121,901.86,965.4451549,1.1238,13.64,979.04,972.5200455,,50,944.86,1020.5,1085.1,1158.9,1265.9,1413.3,1713.6,1991,2228,2427.3,2591.5,2723.7,2826.8,2903.6,2958.3,2995.5,3019.9,3035,3043.6,3047.5,3048.1,3046.2,3042.6,3037.5,3031.5,3024.7,3017.2,3009.4,3001.2,2992.7,2984,2975.2,2966.3,2957.3,2948.3,2939.2,2930.2,2921.2,2912.2,2903.2,,14.33,1.1334,808.26,930.5284056,1.133,14.642,880.12,937.6059112,,50,850.92,943.22,1004.8,1056.6,1109.3,1211.8,1487,1753.8,1993.3,2202.1,2381.6,2532.8,2657.6,2757.5,2834.7,2891.9,2932.5,2960.2,2978.4,2989.5,2995.6,2997.9,2997.5,2995.1,2991.1,2986,2980,2973.3,2966,2958.4,2950.4,2942.2,2933.8,2925.3,2916.6,2908,2899.2,2890.5,2881.8,2873.1,,12.815,1.1337,753.54,586.31,1.134,12.946,820.86,,,50,794.42,902.83,977.9,1039.1,1098.5,1166.6,1253,1357.5,1467.5,1573.5,1672.1,1762.8,1940.6,2105.6,2253.3,2384.4,2500.2,2601.6,2690.1,2766.6,2832.2,2887.7,2933.8,2971.5,3001.7,3025.4,3043.8,3057.6,3067.7,3074.9,3079.6,3082.3,3083.4,3083.2,3081.9,3079.8,3076.9,3073.5,3069.5,3065.1,,12.2,1.1274,796.5,862.6009161,1.1265,12.383,867.61,868.1552773,,50,838.29,948.85,1028.2,1101.3,1187,1298.9,1427.1,1553.1,1669.5,1775.1,1870.4,1956.2,2095,2260.4,2405.6,2532.1,2641.6,2735.8,2816,2883.3,2938.6,2983.2,3018.2,3045.1,3065.4,3080.2,3090.7,3097.8,3102.2,3104.4,3105,3104.2,3102.2,3099.4,3095.9,3091.8,3087.2,3082.3,3077,3071.4,,16.557,1.1872,1031.7,1163.504191,1.2117,16.486,1147.9,1175.496048,,50,1122.4,1630.6,2058.3,2391.2,2631.5,2784.3,2867.3,2906.2,2921,2922.8,2917.2,2907.3,2894.7,2880.5,2865.3,2849.6,2833.6,2817.4,2801.3,2785.3,2769.5,2753.9,2738.6,2723.5,2708.8,2694.4,2680.4,2666.7,2653.3,2640.2,2627.5,2615.1,2603.1,2591.3,2579.9,2568.8,2557.9,2547.4,2537.1,2527.2,,14.695,1.1351,801.27,933.2163564,1.1348,15.011,872.31,940.4938008,,50,843.87,936.26,997.09,1047,1096.1,1304.8,1607.7,1872.9,2104.3,2303.8,2472.5,2611.6,2722.9,2808.3,2870.7,2914.2,2943.2,2961.7,2972.7,2978.3,2980.1,2979.1,2976,2971.4,2965.6,2959,2951.7,2943.9,2935.7,2927.1,2918.4,2909.6,2900.6,2891.5,2882.4,2873.3,2864.1,2855,2846,2836.9,,14.253,1.1349,797.48,926.7708365,1.1345,14.543,868.41,933.8926174,,50,840.03,934.54,997,1048.4,1099,1182.7,1459.1,1733.1,1973.3,2183.1,2364,2517,2643.8,2746.1,2825.9,2885.5,2928.3,2957.9,2977.6,2990,2997.1,3000.2,3000.6,2998.7,2995.3,2990.6,2984.9,2978.5,2971.6,2964.2,2956.5,2948.5,2940.3,2932,2923.5,2915,2906.4,2897.9,2889.3,2880.7,,10.943,1.119,967.02,891.5816523,1.1195,11.172,1053.9,895.6363748,,50,1017.5,1146.3,1307.7,1488.5,1654.9,1800.9,1927.7,2037.8,2133.6,2217.3,2290.7,2355.6,2448.7,2596.4,2722.6,2828.6,2916.2,2986.7,3041.4,3082.4,3112,3132.8,3146.7,3155.6,3160.7,3162.9,3163,3161.4,3158.4,3154.5,3149.8,3144.5,3138.7,3132.5,3126.1,3119.4,3112.5,3105.4,3098.3,3091
,MW,48,,E98,427,789,0.00125,,13.588,1.131,918.06,0,1.1314,13.812,937.16,984.1956439,,100,918.06,1003.6,1065.6,1121,1180.3,1254.5,1479.3,1752.4,1992.4,2202.8,2385.8,2543.1,2676.1,2786.5,2875.6,2945.2,2997.3,3035,3061.1,3078.3,3089,3094.7,3096.8,3096.1,3093.4,3089.1,3083.5,3077,3069.8,3062,3053.8,3045.2,3036.4,3027.4,3018.2,3008.9,2999.5,2990.1,2980.7,2971.3,,15.089,1.1348,872.9,0,1.1353,15.317,889.72,945.5895356,,100,872.9,970.47,1033.9,1085.4,1140.2,1331.5,1630.7,1894.9,2126.2,2327.1,2499.3,2643.7,2761.2,2853,2921.2,2969.3,3001.4,3021.8,3033.7,3039.5,3041.1,3039.5,3035.6,3029.9,3023.1,3015.2,3006.7,2997.6,2988,2978.2,2968.2,2958,2947.7,2937.3,2926.9,2916.5,2906.1,2895.8,2885.5,2875.3,,16.688,1.1345,906.74,0,1.1356,16.97,924.92,1008.797743,,100,906.74,987.48,1057.9,1243.6,1592,1896.9,2159,2381.5,2564.6,2707.8,2811.1,2878.6,2918.7,2940.3,2949.8,2951.7,2948.6,2942.2,2933.5,2923.2,2911.9,2899.9,2887.4,2874.5,2861.5,2848.4,2835.3,2822.2,2809.2,2796.3,2783.6,2771.1,2758.7,2746.6,2734.6,2722.9,2711.3,2700,2688.9,2678.1,,13.64,1.1238,979.04,0,1.1245,13.836,999.78,976.5224334,,100,979.04,1058,1124.1,1196.1,1292.9,1425.3,1713.7,1991.9,2231.2,2435.2,2606.6,2747.5,2860.2,2946.5,3009.5,3053.3,3082.4,3100.7,3111.3,3116.4,3117.6,3115.8,3111.9,3106.4,3099.8,3092.2,3083.9,3075.1,3065.9,3056.3,3046.6,3036.7,3026.7,3016.6,3006.4,2996.3,2986.1,2976,2965.9,2955.8,,14.642,1.133,880.12,0,1.1333,14.869,897.39,941.5697408,,100,880.12,977.79,1042.3,1095.7,1148.8,1237.2,1491.5,1754,1994.2,2205,2388.3,2545.5,2677.8,2786.3,2872.3,2937.5,2984.9,3017.7,3039.5,3053,3060.4,3063.5,3063.4,3060.8,3056.4,3050.7,3043.9,3036.4,3028.2,3019.5,3010.5,3001.2,2991.7,2982.1,2972.3,2962.5,2952.7,2942.9,2933,2923.2,,12.946,1.134,820.86,609.98,1.1337,13.126,836.17,,,100,820.86,937.56,1015.8,1078.4,1137.4,1202,1279.8,1373.5,1476.1,1578.2,1674.9,1764.7,1941.3,2107.4,2257.2,2391.6,2511.6,2618,2712,2794.3,2865.8,2927.1,2978.9,3021.8,3056.7,3084.5,3106.2,3122.8,3135,3143.8,3149.7,3153.2,3154.9,3155,3153.8,3151.6,3148.5,3144.7,3140.4,3135.6,,12.383,1.1265,867.61,0,1.1257,12.555,884.76,871.1309387,,100,867.61,984.83,1066.4,1139,1219.4,1319.5,1437.3,1558,1672.1,1776.8,1871.7,1957.5,2096.7,2264.4,2413.2,2544.5,2659.6,2759.9,2846.6,2920.4,2982.1,3032.7,3073.1,3104.6,3128.6,3146.4,3159.2,3168,3173.6,3176.7,3177.7,3177.2,3175.3,3172.4,3168.7,3164.2,3159.2,3153.7,3147.9,3141.7,,16.486,1.2117,1147.9,0,1.2054,16.59,1167.1,1182.735142,,100,1147.9,1630.6,2059.5,2398.3,2651.6,2821.1,2917.5,2963.9,2981.8,2984.1,2977.7,2966.3,2951.9,2935.7,2918.4,2900.5,2882.3,2864,2845.8,2827.7,2810,2792.5,2775.4,2758.7,2742.3,2726.4,2710.8,2695.7,2681,2666.7,2652.8,2639.3,2626.2,2613.4,2601,2589,2577.4,2566,2555,2544.3,,15.011,1.1348,872.31,0,1.1352,15.238,889.12,944.5511648,,100,872.31,970.23,1033.9,1085.6,1136.5,1309.3,1607.8,1873.3,2105.9,2308.4,2482.3,2628.8,2748.9,2843.5,2914.7,2965.4,2999.8,3022,3035.3,3042.3,3044.7,3043.7,3040.4,3035.2,3028.7,3021.2,3012.9,3004.1,2994.8,2985.1,2975.2,2965.2,2955,2944.8,2934.5,2924.2,2913.9,2903.6,2893.4,2883.3,,14.543,1.1345,868.41,0,1.1348,14.761,885.15,937.8564675,,100,868.41,968.64,1033.9,1087.1,1138.5,1213.9,1459.6,1733.2,1974,2185.7,2370.1,2528.8,2663,2773.7,2862.1,2929.9,2979.7,3014.7,3038.3,3053.2,3061.9,3066,3066.6,3064.8,3061,3055.8,3049.4,3042.2,3034.4,3026,3017.3,3008.3,2999,2989.6,2980.1,2970.4,2960.8,2951.1,2941.4,2931.7,,11.172,1.1195,1053.9,0,1.1181,11.316,1076.1,897.7353258,,100,1053.9,1179,1325.2,1494.8,1657.5,1802.2,1928.8,2039.2,2135.5,2219.9,2294.3,2360.3,2457.1,2610.8,2743.8,2857.1,2952.3,3030.3,3092.3,3139.7,3174.7,3199.7,3216.8,3228,3234.8,3238.1,3238.8,3237.5,3234.7,3230.7,3225.8,3220.1,3213.9,3207.2,3200.1,3192.8,3185.2,3177.5,3169.6,3161.6
,c*,70,,E85,478,779,0.0014,,13.603,1.1314,872.25,979.9584187,1.1316,13.974,950.86,987.1011126,,150,937.16,1025.7,1089.3,1145.6,1204.7,1276,1480.7,1752.5,1992.7,2204.1,2389,2549.1,2685.9,2800.7,2894.7,2969.1,3025.7,3067,3096,3115.3,3127.3,3133.9,3136.4,3135.9,3133.1,3128.6,3122.7,3115.8,3108.1,3099.8,3090.9,3081.8,3072.3,3062.6,3052.7,3042.8,3032.7,3022.6,3012.5,3002.4,,15.132,1.1362,827.89,941.4868471,1.1356,15.481,901.69,948.4048958,,150,889.72,991.11,1056.5,1109.4,1165.2,1335.5,1630.8,1895.1,2127,2329.5,2504.3,2652.6,2775,2872.2,2945.7,2998.2,3033.8,3056.6,3069.9,3076.6,3078.5,3076.9,3072.8,3066.8,3059.4,3051,3041.8,3032,3021.8,3011.2,3000.4,2989.4,2978.4,2967.2,2956.1,2944.9,2933.8,2922.7,2911.7,2900.8,,16.673,1.1354,861.49,1003.981693,1.1363,17.175,938,1012.178022,,150,924.92,1008.6,1081.8,1248.6,1592.1,1897.1,2160,2384.5,2571.6,2720.5,2830.6,2904.2,2948.7,2972.7,2983.4,2985.5,2982.2,2975.2,2965.8,2954.6,2942.4,2929.4,2915.8,2902,2888,2873.9,2859.8,2845.8,2831.9,2818.1,2804.6,2791.2,2778.1,2765.2,2752.5,2740.1,2727.9,2715.9,2704.3,2692.8,,13.588,1.1223,933.39,972.5200455,1.125,13.98,1014.8,979.2913942,,150,999.78,1081.1,1148.3,1219.7,1311.6,1435.3,1713.9,1992.2,2232.6,2438.9,2613.8,2759.5,2877.5,2969.4,3037.6,3085.7,3118,3138.5,3150.6,3156.5,3158.1,3156.5,3152.5,3146.7,3139.7,3131.6,3122.8,3113.4,3103.5,3093.3,3082.9,3072.3,3061.6,3050.7,3039.9,3029,3018.1,3007.3,2996.5,2985.7,,14.691,1.134,835.09,937.6059112,1.1334,15.033,909.7,944.2774072,,150,897.39,998.83,1065.4,1120,1173.4,1256.6,1494,1754.2,1994.6,2206.2,2391.4,2551.5,2687.7,2800.9,2892,2962.2,3013.9,3050.2,3074.4,3089.5,3098.1,3101.7,3101.7,3099.1,3094.5,3088.4,3081.1,3073,3064.2,3054.9,3045.2,3035.3,3025.1,3014.7,3004.3,2993.7,2983.2,2972.6,2962.1,2951.6,,13.099,1.1339,777.67,590.49,1.1333,13.255,846.9,,,150,836.17,958.4,1039,1102.7,1161.9,1224.9,1298.6,1386.3,1483.7,1582.6,1677.6,1766.6,1941.6,2108.2,2259,2394.9,2517,2626,2722.9,2808.4,2883.2,2947.9,3003.1,3049.3,3087.1,3117.6,3141.5,3159.9,3173.7,3183.5,3190.3,3194.4,3196.5,3196.8,3195.7,3193.5,3190.4,3186.4,3181.8,3176.7,,12.471,1.1267,823.66,868.1552773,1.1249,12.679,896.87,873.1042309,,150,884.76,1006.6,1090,1162.8,1240.8,1335,1446,1562.6,1674.7,1778.3,1872.8,1958.5,2097.5,2266.2,2416.7,2550.4,2668.4,2772,2862.2,2939.8,3005.3,3059.5,3103.4,3137.9,3164.4,3184.2,3198.6,3208.6,3215.1,3218.7,3220.2,3219.8,3218.1,3215.1,3211.3,3206.6,3201.3,3195.6,3189.4,3182.9,,16.743,1.1813,1063.1,1175.496048,1.2022,16.674,1182.2,1187.951771,,150,1167.1,1630.7,2060,2401.6,2661.5,2840.5,2945.5,2996.9,3016.9,3019.7,3012.9,3000.5,2984.9,2967.4,2948.7,2929.4,2909.8,2890.2,2870.7,2851.4,2832.4,2813.8,2795.6,2777.8,2760.5,2743.6,2727.2,2711.2,2695.8,2680.7,2666.1,2652,2638.3,2624.9,2612,2599.5,2587.4,2575.6,2564.2,2553.1,,15.057,1.1361,827.32,940.4938008,1.1356,15.401,901.09,947.3812572,,150,889.12,990.88,1056.5,1109.6,1161.9,1315.3,1607.9,1873.5,2106.6,2310.5,2487,2637.2,2762,2862,2938.4,2993.8,3031.8,3056.5,3071.5,3079.4,3082.2,3081.4,3077.9,3072.4,3065.4,3057.4,3048.4,3038.9,3028.9,3018.5,3007.9,2997.1,2986.2,2975.1,2964.1,2953,2942,2931,2920.1,2909.2,,14.6,1.1357,823.49,933.8926174,1.135,14.918,897.04,940.5791135,,150,885.15,989.35,1056.7,1111.1,1163.1,1235.6,1460.5,1733.3,1974.4,2186.8,2373,2534.5,2672.4,2787.6,2881.1,2953.9,3008.1,3046.7,3072.8,3089.6,3099.5,3104.2,3105.1,3103.3,3099.3,3093.7,3087,3079.3,3070.9,3061.9,3052.5,3042.8,3032.9,3022.7,3012.5,3002.2,2991.8,2981.4,2971,2960.6,,11.158,1.1178,1001,895.6363748,1.1169,11.423,1092.3,899.0890735,,150,1076.1,1200.1,1338.6,1500.5,1659.9,1803.5,1929.7,2040,2136.5,2221.2,2296.1,2362.5,2461,2617.8,2754.3,2871.6,2971,3053.5,3119.8,3171.3,3209.8,3237.6,3257,3269.8,3277.7,3281.8,3283,3282.1,3279.4,3275.4,3270.4,3264.5,3258,3251,3243.6,3235.9,3227.9,3219.7,3211.3,3202.9
