Time,Mass,Temperature,Pressure,Mass_Flow_Rate
0.7373737373737375,20.656690602550317,286.26616359455534,16974633.930490997,-3.2437012458678827
0.7474747474747475,20.623957094054116,286.0846252723243,16936987.610141244,-3.237534088418762
0.7575757575757577,20.591285816083026,285.90325958652545,16899436.683406964,-3.2313806071434565
0.7676767676767677,20.558676628108213,285.7220663158926,16861980.876201347,-3.2252407669787853
0.7777777777777778,20.52612938892329,285.54104523852413,16824619.914404612,-3.2191145327942627
0.787878787878788,20.493643961361183,285.36019613639155,16787353.527993977,-3.2130018701571217
0.797979797979798,20.46122020867115,285.1795187918768,16750181.44786108,-3.2069027447438256
0.8080808080808082,20.428857994518808,284.99901298777155,16713103.405809585,-3.20081712233989
0.8181818181818182,20.39655718298611,284.8186785072779,16676119.134552898,-3.1947449688397187
0.8282828282828284,20.364317638571364,284.6385151340079,16639228.367711814,-3.188686250246425
0.8383838383838385,20.332139226189224,284.45852265198357,16602430.839812228,-3.1826409326716725
0.8484848484848485,20.30002181117069,284.2787008456373,16565726.286282828,-3.1766089823354964
0.8585858585858587,20.26796525924306,284.09904949979256,16529114.443435317,-3.1705903655628975
0.8686868686868687,20.235969434958744,283.91956839820307,16492595.047096787,-3.164585048529824
0.8787878787878789,20.204034203332,283.74025732507494,16456167.834033605,-3.158592997527803
0.888888888888889,20.1721594305323,283.5611160657114,16419832.54255069,-3.152614179075702
0.8989898989898991,20.14034498307375,283.3821444057594,16383588.91178409,-3.1466485597885323
0.9090909090909092,20.10859072781507,283.203342131209,16347436.681698846,-3.140696106377293
0.9191919191919192,20.076896531959623,283.02470902839383,16311375.593086995,-3.1347567856488254
0.9292929292929294,20.04526226305539,282.84624488399066,16275405.38756546,-3.128830564505668
0.9393939393939394,20.013687788994982,282.66794948501996,16239525.807574056,-3.122917409945909
0.9494949494949496,19.982172978015644,282.48982261884527,16203736.596373389,-3.1170172890630314
0.9595959595959597,19.950717698690845,282.31186407316807,16168037.498035735,-3.111130169044438
0.9696969696969697,19.9193218197075,282.1340736358783,16132428.257254032,-3.1052560171357437
0.9797979797979799,19.887985210150795,281.9564510952452,16096908.619581966,-3.0993948006861363
0.98989898989899,19.85670773952602,281.778996239932,16061478.331450233,-3.09354648715169
1.0,19.825489277673608,281.6017088589388,16026137.140092442,-3.0877110440816593
1.0404040404040404,19.701202926525585,280.8942298699667,15885658.315062094,-3.064497330684008
1.0808080808080809,19.57785038926285,280.189413677192,15746585.023795016,-3.0414869726528155
1.121212121212121,19.45542348839991,279.4872469329305,15608901.46352639,-3.018677936266399
1.1616161616161615,19.33391413205818,278.7877163756483,15472592.031912101,-2.996068211270215
1.202020202020202,19.213314308008975,278.0908088259326,15337641.320072258,-2.9736558097896824
1.2424242424242424,19.093616082561724,277.3965111857326,15204034.109770926,-2.9514387660178922
1.2828282828282829,18.974811601381276,276.70481043891346,15071755.372232666,-2.9294151362104155
1.3232323232323233,18.856893089264283,276.0156936510608,14940790.266100854,-2.907582998515529
1.3636363636363638,18.739852847030892,275.32914796740056,14811124.133035569,-2.885940452351516
1.404040404040404,18.623683252313576,274.64516061329266,14682742.49657996,-2.8644856184015848
1.4444444444444444,18.508376758762783,273.96371889367737,14555631.059732758,-2.8432166383600452
1.4848484848484849,18.393925894220455,273.28481019183477,14429775.7017022,-2.8221316745184284
1.5252525252525253,18.280323260548354,272.60842196922255,14305162.476051925,-2.801228909613844
1.5656565656565657,18.167561532526545,271.9345417647308,14181777.60810934,-2.7805065465331147
1.606060606060606,18.055633457169872,271.26315719417556,14059607.492742114,-2.759962808084188
1.6464646464646466,17.94453185290422,270.59425594971907,13938638.692046767,-2.7395959367474374
1.6868686868686869,17.834249608733614,269.92782579928473,13818857.933056042,-2.719404194427359
1.7272727272727273,17.72477968356095,269.26385458604756,13700252.10559491,-2.6993858622298474
1.7676767676767677,17.61611510529682,268.60233022782035,13582808.259991711,-2.6795392402083316
1.8080808080808082,17.508248970194458,267.9432407165518,13466513.604995044,-2.6598626471466846
1.8484848484848486,17.40117444205577,267.2865741177604,13351355.505611612,-2.6403544203238067
1.8888888888888888,17.294884751462607,266.63231856998107,13237321.48098845,-2.6210129152838166
1.9292929292929295,17.1893731951295,265.9804622842735,13124399.202414775,-2.601836505626593
1.9696969696969697,17.08463313506623,265.33099354363355,13012576.491196342,-2.5828235827706
2.0101010101010104,16.98065799795924,264.6839007025165,12901841.316725658,-2.5639725557510205
2.0505050505050506,16.877441274412995,264.03917218628857,12792181.794463864,-2.545281850997876
2.090909090909091,16.77497651823946,263.39679649070337,12683586.183982847,-2.52674991212311
2.1313131313131315,16.673257345840113,262.7567621814258,12576042.887101306,-2.5083751997233525
2.1717171717171717,16.57227743542089,262.1190578934697,12469540.445911504,-2.490156191158588
2.212121212121212,16.47203052641493,261.48367233074356,12364067.540989436,-2.47209138036411
2.2525252525252526,16.372510418758456,260.8505942655195,12259612.989510916,-2.4541792776414457
2.2929292929292933,16.273710972234447,260.2198125379378,12156165.743441125,-2.4364184094610972
